29,POZO COVADONGA,DLDUR692-130817,DLDUR692-130817,1,PEÃ‘ON BLANCO,2.976,0.8136,149.4,0.8116,41.9188,28.7925,110.635,36.54, ,0.148510405,0.066949187,6.498542816,0.020757936,0.8727992,0.812200282,1.813212928,1.217837622, ,0.074255202,0.033474594,6.498542816,0.020757936,0.4363996,0.812200282,1.813212928,0.608918811,sodium,bicarbonate,sodium-bicarbonate, ,2.27963854,-2.988907954,2.757496674,-0.288133043,-0.909321668,-1.712430354,-0.621259649,,4.41537729,1.970823597,0.000899793,0.000180125,0.998920082,,0.35044294,-2.010227066,0.840163742,0.141041244,0.018795014,,-2.128246174,-5.449457965,0.001076213,0.9989034,2.04E-05,,-0.483786875,-6.069158362,0.000175451,0.999801213,2.33E-05,,1.843205787,0.764034897,0.018645896,0.187875427,0.793478677,,0.643856972,1.122827695,0.072697611,0.786526763,0.140775626,,1.554549605,-1.522799963,0.021113,0.943255479,0.035631521,,1.698229343,0.037538308,0.20030319,0.768150838,0.031545972,,0.210534937,0.035349205,0.749406174,0.004709684,sodium,sodium,,0.028114127,0.293676345,0.626221249,0.05198828,bicarbonate,bicarbonate-chloride,sodium-bicarbonate,sodium bicarbonate-chloride,,17.62941002,imbalance too high
45,POZO BLANCO 2,DLGUA1103-160619,DLGUA1103-160619,1,LAGUNA SECA,14.36,2.91,146.5,22.76,48.3514,18.1114,307.09,57.78, ,0.716602625,0.239456902,6.372399749,0.582122496,1.006733572,0.510899859,5.032942179,1.925743234, ,0.358301312,0.119728451,6.372399749,0.582122496,0.503366786,0.510899859,5.032942179,0.962871617,sodium,bicarbonate,sodium-bicarbonate, ,1.920296939,-2.054208196,0.338842308,0.484204107,0.469349608,-1.81823681,-0.164396879,,3.266275713,2.015959581,0.007458104,0.000815257,0.991726639,,1.402358678,0.46004064,0.408364387,0.042295645,0.549339968,,0.152474156,-2.88578794,0.007610634,0.981653534,0.010735832,,1.721389919,-3.413954143,0.000807601,0.987730551,0.011461849,,1.600845545,2.203993095,0.009094228,0.015935414,0.974970358,,0.624646227,-0.206112254,0.157103226,0.284252152,0.558644622,,1.640621442,-2.020642483,0.008533647,0.963780027,0.027686327,,1.751481087,-1.571333983,0.016660582,0.953943483,0.029395935,,0.105858281,0.010979626,0.740277681,0.142884412,sodium,sodium,,0.043682775,0.079212037,0.723173467,0.153931721,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,3.45237385,acceptable
46,RANCHO DE GUADALUPE 2,DLGUA1104-310716,DLGUA1104-310716,1,LAGUNA SECA,1.529,0.1052,175.2,7.727,58.9614,19.77,235.44,73.44, ,0.076301213,0.008656655,7.620781134,0.197630076,1.227646373,0.557686883,3.858660024,2.447673644, ,0.038150606,0.004328328,7.620781134,0.197630076,0.613823186,0.557686883,3.858660024,1.223836822,sodium,bicarbonate,sodium-bicarbonate, ,4.465203787,-3.008249158,0.643988016,-0.48932192,-0.393412667,-2.327690262,-1.179361142,,5.464803221,3.705747437,0.000337635,4.45E-06,0.999657916,,2.912089888,1.023178218,0.330299154,0.003058702,0.666642144,,0.383607567,-4.644620927,0.000357041,0.998850997,0.000791962,,3.519013195,-5.731832683,3.29E-06,0.999078335,0.000918375,,1.971710762,1.856999402,0.006723319,0.029933057,0.963343625,,0.820093096,0.382388126,0.100181233,0.515432034,0.384386733,,1.824480745,-2.14683348,0.006050153,0.974694435,0.019255412,,1.919572604,-1.054200054,0.033689968,0.94378137,0.022528662,,0.082748457,0.00076661,0.749396812,0.16708812,sodium,sodium,,0.028238676,0.144763765,0.720454857,0.106542702,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,1.177226769,acceptable
47,RANCHO DE GUADALUPE 2,DLGUA1104-060714,DLGUA1104-060714,1,LAGUNA SECA,1.779,0.968,179.7,8.914,64.35,20.6,228.9,75, ,0.088776885,0.079654392,7.816520375,0.227989452,1.339843425,0.581100141,3.751475023,2.499666711, ,0.044388443,0.039827196,7.816520375,0.227989452,0.669921712,0.581100141,3.751475023,1.249833356,sodium,bicarbonate,sodium-bicarbonate, ,2.578397142,-2.701047631,0.833647773,-0.244213719,-0.101975963,-1.966957242,-0.867818367,,4.975324273,1.397764243,0.000237886,0.000176561,0.999585553,,0.577310335,0.899071307,0.171219568,0.102108805,0.726671627,,0.710276207,-4.625951285,0.000268953,0.998621955,0.001109092,,1.577806684,-4.666973945,0.000144553,0.998615565,0.001239882,,1.611133654,1.796785542,0.01271565,0.033220197,0.954064152,,0.680710921,0.097488103,0.136527685,0.3986214,0.464850915,,1.544664513,-1.8762506,0.011656438,0.954416331,0.033927231,,1.623330366,-1.150780057,0.036047571,0.925842801,0.038109628,,0.042931602,0.02560748,0.749205768,0.18225515,sodium,sodium,,0.040224943,0.116972292,0.708580821,0.134221943,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,0.249348423,excellent
48,RANCHO DE GUADALUPE 2,DLGUA1104-160619,DLGUA1104-160619,1,LAGUNA SECA,1.567,0.0751,137.3,10.23,55.902,21.8266,189.39,115.56, ,0.078197515,0.006179798,5.972221745,0.261648205,1.163946031,0.615700987,3.10393995,3.851486468, ,0.039098757,0.003089899,5.972221745,0.261648205,0.581973016,0.615700987,3.10393995,1.925743234,sodium,bicarbonate,sodium-bicarbonate, ,4.802959611,-2.763776209,0.364097208,-0.435326002,-0.491663356,-2.109329456,-1.631969188,,5.198202614,4.019544706,0.000650311,4.26E-06,0.99934543,,3.409898489,1.28498869,0.273409025,0.001193333,0.725397642,,0.54499988,-4.16037775,0.000670178,0.99731789,0.002011932,,4.036237743,-5.415221071,2.97E-06,0.997655463,0.002341569,,2.035187794,1.539445064,0.007907275,0.052632167,0.939460558,,1.312599157,0.211188862,0.051714231,0.413056537,0.535229232,,1.196892662,-2.317633391,0.006873389,0.93519132,0.057935291,,1.317129237,-1.000605354,0.056534612,0.878111473,0.065353915,,0.068682379,0.00030014,0.748579696,0.182437786,sodium,sodium,,0.016623724,0.130555829,0.688190838,0.164629609,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,16.05510321,imbalance too high
49,RANCHO DE GUADALUPE 2,DLGUA1104-170917,DLGUA1104-170917,1,LAGUNA SECA,2.281,0.1451,292.96,12.882,54.4311,22.5994,238.26,58.52, ,0.113828035,0.01193993,12.74305959,0.329477241,1.133320147,0.637500705,3.904877409,1.950406612, ,0.056914018,0.005969965,12.74305959,0.329477241,0.566660073,0.637500705,3.904877409,0.975203306,sodium,bicarbonate,sodium-bicarbonate, ,4.341818268,-3.32418272,0.331052058,-0.211200269,-0.328996046,-2.141422331,-0.754086631,,5.812738099,3.879787522,0.000196508,2.20E-06,0.999801291,,3.080739792,1.375473571,0.217370296,0.0018165,0.780813204,,0.714593437,-4.78795644,0.00020597,0.998936586,0.000857444,,3.895132807,-5.871602582,1.75E-06,0.999028437,0.000969815,,1.974299632,1.737873667,0.007407906,0.037043351,0.955548743,,0.711094442,0.562819203,0.105107341,0.592704708,0.302187951,,1.908506055,-2.03259533,0.00694118,0.976167434,0.016891385,,2.020341707,-0.880029155,0.041145563,0.939904926,0.01894951,,0.054443193,0.000455112,0.749441579,0.195660116,sodium,sodium,,0.029864107,0.167723405,0.717905276,0.084507212,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,26.75802106,imbalance too high
50,RANCHO DE GUADALUPE 2,DLGUA1104-090613,DLGUA1104-090613,1,LAGUNA SECA,1.515,0.4248,195.5,8.995,62.5496,23.4502,212,67.84, ,0.075602575,0.03495577,8.503782601,0.230061154,1.302356958,0.661500705,3.474498492,2.261031862, ,0.037801287,0.017477885,8.503782601,0.230061154,0.651178479,0.661500705,3.474498492,1.130515931,sodium,bicarbonate,sodium-bicarbonate, ,3.281166206,-2.90616377,0.703757427,-0.336681181,-0.352408464,-2.011102843,-0.888326798,,5.349088141,2.193010273,0.000184597,3.75E-05,0.999777908,,1.385411704,1.106079173,0.178909038,0.027745192,0.79334577,,0.760885276,-4.764483433,0.00020466,0.998865244,0.000930096,,2.374640841,-5.129745129,2.94E-05,0.99892095,0.001049614,,1.765121267,1.595036595,0.011718886,0.047602698,0.940678416,,0.690089625,0.430421242,0.116999549,0.538004264,0.344996187,,1.663084191,-1.865230764,0.010964947,0.961613961,0.027421092,,1.753727952,-0.854678377,0.052263987,0.917145031,0.030590983,,0.044824574,0.006953031,0.749391026,0.19883137,sodium,sodium,,0.034920846,0.159467737,0.704859352,0.100752065,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,6.921111023,acceptable
51,RANCHO DE GUADALUPE 2,DLGUA1104-091218,DLGUA1104-091218,1,LAGUNA SECA,1.169,0.0888,179.8,7.792,57.096,24.6378,232.17,67.58, ,0.058336244,0.007307138,7.820870136,0.199292552,1.18880653,0.69500141,3.805067523,2.252366351, ,0.029168122,0.003653569,7.820870136,0.199292552,0.594403265,0.69500141,3.805067523,1.126183176,sodium,bicarbonate,sodium-bicarbonate, ,4.595577474,-3.073269064,0.596508176,-0.496275952,-0.652631841,-2.352806982,-1.13530744,,5.70651068,3.664278812,0.000212403,3.37E-06,0.999784225,,2.889270576,1.238021779,0.247928701,0.002708931,0.749362368,,0.59860001,-4.799968004,0.000225787,0.999019997,0.000754215,,3.664673979,-5.826852028,2.42E-06,0.999122362,0.000875217,,2.17050694,1.632437618,0.005876251,0.044717763,0.949405986,,0.862881501,0.749058453,0.074945488,0.66445982,0.260594691,,1.937532376,-2.164883427,0.005416173,0.979013452,0.015570375,,2.053193194,-0.734207762,0.050494383,0.93154563,0.017959987,,0.062091723,0.000678681,0.749481646,0.18774795,sodium,sodium,,0.021559478,0.189917991,0.714991267,0.073531263,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,0.902001778,excellent
52,RANCHO DE GUADALUPE 1,DLGUA1105-310716,DLGUA1105-310716,1,LAGUNA SECA,1.687,0.1873,176.6,2.094,62.7209,18.8,221.4,77.76, ,0.084185838,0.015412467,7.681677787,0.053557316,1.305923628,0.530324401,3.628556444,2.591654446, ,0.042092919,0.007706233,7.681677787,0.053557316,0.652961814,0.530324401,3.628556444,1.295827223,sodium,bicarbonate,sodium-bicarbonate, ,3.811440104,-3.093123641,1.87271722,-0.628049026,-0.420019273,-2.343120551,-1.313434929,,5.183476535,3.120217235,0.000411557,1.40E-05,0.999574401,,1.855979213,-0.590079153,0.842530512,0.020897543,0.136571945,,-1.022861768,-5.31300405,0.000465356,0.999462819,7.18E-05,,1.667540077,-6.289806949,1.13E-05,0.999903675,8.50E-05,,1.847455885,1.846427924,0.00830584,0.030480463,0.961213697,,0.785757448,0.260846587,0.111116298,0.464485846,0.424397856,,1.726336717,-2.066832649,0.00743261,0.969120119,0.023447271,,1.81422572,-1.093079866,0.034294967,0.938526215,0.027178818,,0.210851856,0.005230718,0.749735224,0.034182202,sodium,sodium,,0.031713687,0.132315319,0.717215008,0.118755986,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,1.39463492,acceptable
53,RANCHO DE GUADALUPE 1,DLGUA1105-090613,DLGUA1105-090613,1,LAGUNA SECA,1.943,0.5683,177.6,3.668,69.1094,20.1002,207.76,55.12, ,0.096960926,0.04676404,7.725175396,0.093814821,1.438939785,0.56700141,3.405008522,1.837088388, ,0.048480463,0.02338202,7.725175396,0.093814821,0.719469893,0.56700141,3.405008522,0.918544194,sodium,bicarbonate,sodium-bicarbonate, ,2.898202657,-2.902069792,1.508847169,-0.528344666,-0.290191777,-2.082832707,-0.772620004,,4.970422585,2.046252747,0.000340422,7.63E-05,0.999583274,,0.929237648,-0.096515854,0.565958316,0.100315698,0.333725986,,-0.345361335,-5.023653905,0.000388566,0.999394846,0.000216588,,1.232157134,-5.460272323,6.43E-05,0.999688155,0.000247516,,1.530842217,1.728760939,0.015330243,0.037441109,0.947228648,,0.349022357,0.372752662,0.188696578,0.506513619,0.304789803,,1.863575425,-1.626212847,0.014367206,0.96570984,0.019922955,,1.922037632,-0.918939315,0.041684791,0.935729117,0.022586092,,0.141671826,0.025114083,0.749666569,0.083547522,sodium,sodium,,0.054598507,0.14640988,0.712166901,0.086824713,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,4.698498906,acceptable
