iter	Logloss
1501	0.03942098452
1502	0.03941037239
1503	0.03938817005
1504	0.03936171268
1505	0.0393399034
1506	0.039323376
1507	0.03929636402
1508	0.03928216868
1509	0.03927070435
1510	0.03926061374
1511	0.0392247462
1512	0.03919979434
1513	0.03918469455
1514	0.03916665497
1515	0.03915521947
1516	0.03911831357
1517	0.03910348983
1518	0.03908583566
1519	0.03907275557
1520	0.03905402697
1521	0.03901511556
1522	0.03900521898
1523	0.03899497353
1524	0.03895837731
1525	0.0389437
1526	0.03892527915
1527	0.03891364864
1528	0.03889611202
1529	0.03887312212
1530	0.03886068754
1531	0.03885167439
1532	0.03883270903
1533	0.03881649279
1534	0.03879958886
1535	0.03877175577
1536	0.03872242085
1537	0.03871259036
1538	0.03869308412
1539	0.03867632658
1540	0.03866704253
1541	0.03864267319
1542	0.03862600272
1543	0.03860664444
1544	0.03859103065
1545	0.03856901252
1546	0.03855338502
1547	0.03854057665
1548	0.03853209313
1549	0.03851487576
1550	0.03850302192
1551	0.03848583216
1552	0.03847191439
1553	0.03844969899
1554	0.03843773888
1555	0.03842576193
1556	0.03840217518
1557	0.03839295052
1558	0.03837848329
1559	0.03836276966
1560	0.03835275881
1561	0.03834014176
1562	0.03831866274
1563	0.03830387341
1564	0.03827915492
1565	0.03826788866
1566	0.03825317473
1567	0.03823623482
1568	0.03822043659
1569	0.03821399745
1570	0.03819951272
1571	0.03818316989
1572	0.03816237511
1573	0.03815439468
1574	0.03814079843
1575	0.03812630218
1576	0.03810202262
1577	0.0380922115
1578	0.03807757962
1579	0.03803571007
1580	0.03801503117
1581	0.03799966694
1582	0.0379883816
1583	0.03794688084
1584	0.03792760859
1585	0.03790002281
1586	0.03788780041
1587	0.03787770861
1588	0.03785533439
1589	0.03784354001
1590	0.03783724975
1591	0.03782057572
1592	0.03780315182
1593	0.0377886327
1594	0.03777411525
1595	0.03775183082
1596	0.03770317862
1597	0.03769385819
1598	0.03766384351
1599	0.03764913022
1600	0.03763727718
1601	0.03761637879
1602	0.03760137191
1603	0.03758835095
1604	0.03756957696
1605	0.0375468937
1606	0.03748211686
1607	0.0374557969
1608	0.0374488575
1609	0.03743346636
1610	0.03741460239
1611	0.03739571472
1612	0.03736490494
1613	0.03735283233
1614	0.03734546489
1615	0.03732848942
1616	0.03730258999
1617	0.03728795929
1618	0.03727454654
1619	0.03726181269
1620	0.03724451424
1621	0.03722820374
1622	0.03721157692
1623	0.0372011279
1624	0.03718588574
1625	0.03717115647
1626	0.03715876545
1627	0.03714227196
1628	0.03713053242
1629	0.03709713733
1630	0.03708362703
1631	0.03707251944
1632	0.0370578026
1633	0.03704832502
1634	0.03703062277
1635	0.03701759137
1636	0.03700811573
1637	0.03697783817
1638	0.0369585579
1639	0.03694467308
1640	0.03692592023
1641	0.0368770662
1642	0.03685432786
1643	0.03684156742
1644	0.03681428175
1645	0.03679195045
1646	0.03677303566
1647	0.03676349706
1648	0.03674395609
1649	0.03672651147
1650	0.03671038353
1651	0.03669574825
1652	0.03668130667
1653	0.03666821627
1654	0.0366537779
1655	0.03663310022
1656	0.0366232034
1657	0.03660287829
1658	0.03657984862
1659	0.03656508084
1660	0.03654787388
1661	0.03653601508
1662	0.03651489982
1663	0.03650230868
1664	0.03649359143
1665	0.03648189612
1666	0.03646774369
1667	0.03645042436
1668	0.03642032116
1669	0.03641011199
1670	0.0363906781
1671	0.03637869432
1672	0.03636175201
1673	0.03634180182
1674	0.0363306959
1675	0.03632422101
1676	0.03630557766
1677	0.03629218995
1678	0.03628125568
1679	0.03626034776
1680	0.03623899074
1681	0.03620230296
1682	0.03618745903
1683	0.03617401143
1684	0.03612095213
1685	0.03610800829
1686	0.03608541318
1687	0.03607348406
1688	0.03606314872
1689	0.03603976921
1690	0.03602063909
1691	0.03601173842
1692	0.03599009375
1693	0.03598166557
1694	0.03597197234
1695	0.03596640431
1696	0.03595360467
1697	0.03593908978
1698	0.03590967211
1699	0.03589057972
1700	0.03587821823
1701	0.03585074707
1702	0.03584132596
1703	0.03583499485
1704	0.03581988899
1705	0.03580850444
1706	0.03579121911
1707	0.0357727622
1708	0.03575279814
1709	0.03573517496
1710	0.03572869004
1711	0.03571870183
1712	0.03569053579
1713	0.03567724045
1714	0.03566210462
1715	0.03565268374
1716	0.0356272341
1717	0.03561033733
1718	0.03559311411
1719	0.03557796887
1720	0.03557044329
1721	0.03555156233
1722	0.03552682106
1723	0.03551596263
1724	0.03549752473
1725	0.03548728762
1726	0.03546631763
1727	0.03544149474
1728	0.03542318998
1729	0.03540077078
1730	0.03539290683
1731	0.03536591738
1732	0.03535080841
1733	0.03533299204
1734	0.03532230583
1735	0.03528929579
1736	0.03527463446
1737	0.03524465351
1738	0.03522102362
1739	0.03519757248
1740	0.03518365762
1741	0.03517221818
1742	0.03515842722
1743	0.03515374436
1744	0.03513763856
1745	0.03511654982
1746	0.03510396322
1747	0.0350886204
1748	0.03507889611
1749	0.03504349052
1750	0.03502881347
1751	0.03498553675
1752	0.03496574335
1753	0.03495495367
1754	0.03494126143
1755	0.0349287805
1756	0.03491217051
1757	0.03490528326
1758	0.03489215927
1759	0.03487672225
1760	0.0348617353
1761	0.03485280212
1762	0.03484143485
1763	0.03482472832
1764	0.034802123
1765	0.03477769872
1766	0.03476398435
1767	0.03475390561
1768	0.03472842692
1769	0.0347159373
1770	0.03469598709
1771	0.03468502135
1772	0.03466321352
1773	0.03465074394
1774	0.03460339183
1775	0.03458378265
1776	0.03456834783
1777	0.03455665363
1778	0.03454593784
1779	0.03453145337
1780	0.03451576099
1781	0.03450252187
1782	0.03449463376
1783	0.03448070924
1784	0.03446369439
1785	0.03445214442
1786	0.03443244539
1787	0.03442376738
1788	0.03438970396
1789	0.03437641262
1790	0.03435996421
1791	0.03433871084
1792	0.03432793208
1793	0.03431601033
1794	0.03430192534
1795	0.03429152576
1796	0.03427355411
1797	0.03426457005
1798	0.03425470614
1799	0.03423597137
1800	0.03422385533
1801	0.03421197971
1802	0.03419896536
1803	0.03417463363
1804	0.03415674101
1805	0.03413765735
1806	0.03411901953
1807	0.03409678681
1808	0.03408549578
1809	0.0340759676
1810	0.03406589828
1811	0.03404848554
1812	0.03403276892
1813	0.03401918599
1814	0.03401533459
1815	0.03399616374
1816	0.03397583139
1817	0.03396190202
1818	0.03393574349
1819	0.03391932396
1820	0.03387454135
1821	0.0338547756
1822	0.03384481465
1823	0.03383873732
1824	0.03382596695
1825	0.03381664032
1826	0.03380323393
1827	0.03378914108
1828	0.03377341216
1829	0.03374876338
1830	0.03373727492
1831	0.03371756428
1832	0.03370019065
1833	0.0336844344
1834	0.03364787499
1835	0.03363586907
1836	0.03362680208
1837	0.0336069589
1838	0.03359554859
1839	0.0335550869
1840	0.03354624175
1841	0.0335366276
1842	0.0335262479
1843	0.03352031281
1844	0.03350445746
1845	0.03348530964
1846	0.03347017064
1847	0.03346217829
1848	0.03345001581
1849	0.03342830166
1850	0.0334152911
1851	0.03339929407
1852	0.03338141567
1853	0.03335827764
1854	0.03334447068
1855	0.03332007487
1856	0.03330676448
1857	0.03329161879
1858	0.03327269373
1859	0.03322289472
1860	0.03320334668
1861	0.03319024171
1862	0.03317506569
1863	0.03315743808
1864	0.03313882001
1865	0.03313008228
1866	0.03312086297
1867	0.03310598602
1868	0.03309212043
1869	0.03307208473
1870	0.03306465216
1871	0.03305761316
1872	0.03304678179
1873	0.0330347133
1874	0.0330232653
1875	0.03300282328
1876	0.03299646592
1877	0.03295814587
1878	0.0329525947
1879	0.03294005513
1880	0.032912296
1881	0.03289914311
1882	0.03288977169
1883	0.03287250645
1884	0.03283691376
1885	0.03282841323
1886	0.03282130598
1887	0.03281331397
1888	0.03280273126
1889	0.0327708976
1890	0.03275580901
1891	0.03274484712
1892	0.03273006322
1893	0.03272137214
1894	0.03268942854
1895	0.03267703342
1896	0.03267085598
1897	0.03265908744
1898	0.03264517049
1899	0.03261783366
1900	0.0326035789
1901	0.03257464148
1902	0.03256220066
1903	0.03255088917
1904	0.03253957229
1905	0.03252274418
1906	0.03251150206
1907	0.03249105942
1908	0.03247254347
1909	0.03245361517
1910	0.0324464659
1911	0.03243314191
1912	0.03242209971
1913	0.03238552866
1914	0.03236834171
1915	0.0323648714
1916	0.03235696752
1917	0.03234444224
1918	0.03233039018
1919	0.03231694057
1920	0.03230779187
1921	0.03229937737
1922	0.03229152868
1923	0.03226918364
1924	0.03225649491
1925	0.03224085837
1926	0.03220284824
1927	0.03218628905
1928	0.03217244507
1929	0.03216301818
1930	0.03214132332
1931	0.03213271226
1932	0.03212326737
1933	0.03208264471
1934	0.03206782849
1935	0.03205513392
1936	0.032044881
1937	0.03202982094
1938	0.03202227184
1939	0.03201126767
1940	0.03199945217
1941	0.03197667498
1942	0.03196207744
1943	0.03195323583
1944	0.03193584445
1945	0.03192656752
1946	0.0319127719
1947	0.0319005595
1948	0.03187599802
1949	0.03186575733
1950	0.03185703419
1951	0.03184770069
1952	0.03183961453
1953	0.03182402057
1954	0.03180566801
1955	0.0317545709
1956	0.03173998493
1957	0.03172711588
1958	0.03171803099
1959	0.03170655025
1960	0.03169225931
1961	0.03166245192
1962	0.03165419935
1963	0.03164388578
1964	0.03163148288
1965	0.03161731931
1966	0.03158920526
1967	0.03157033919
1968	0.03155111183
1969	0.03153292058
1970	0.03152473295
1971	0.03152053827
1972	0.03151259839
1973	0.03149745287
1974	0.03148755236
1975	0.03148136659
1976	0.03146955999
1977	0.03146605792
1978	0.03145485483
1979	0.03143872987
1980	0.0314192063
1981	0.0314022606
1982	0.03139427827
1983	0.03137652855
1984	0.03135825831
1985	0.03132705682
1986	0.0313140694
1987	0.03130100102
1988	0.03128942975
1989	0.03127435175
1990	0.03126568284
1991	0.031258821
1992	0.03124604382
1993	0.03123606458
1994	0.03122846356
1995	0.03120059943
1996	0.03118707567
1997	0.03117507653
1998	0.03116941744
1999	0.03115558297
